DEPARTMENT,PROVINCE,DISTRICT,UBIGEO,GID_3,NAME_3,Poverty
CAJAMARCA,CAJAMARCA,NAMORA,60111,PER.6.2.11_1,Namora,67.80000305
CAJAMARCA,CAJAMARCA,SAN JUAN,60112,PER.6.2.12_1,San Juan,54.59999847
CAJAMARCA,CELENDIN,CELENDIN,60301,PER.6.3.1_1,Celendin,35.09999847
CAJAMARCA,CELENDIN,CHUMUCH,60302,PER.6.3.2_1,Chumuch,65.09999847
CAJAMARCA,CELENDIN,CORTEGANA,60303,PER.6.3.3_1,Cortegana,72.30000305
CAJAMARCA,CELENDIN,HUASMIN,60304,PER.6.3.4_1,Huasmin,76.09999847
CAJAMARCA,CELENDIN,JORGE CHAVEZ,60305,PER.6.3.5_1,Jorge Chavez,48.90000153
CAJAMARCA,CELENDIN,JOSE GALVEZ,60306,PER.6.3.6_1,Jose Galvez,47.79999924
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,60312,PER.6.3.7_1,La Libertad de Pallan,68.69999695
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,60307,PER.6.3.8_1,Miguel Iglesias,75.80000305
CAJAMARCA,CELENDIN,OXAMARCA,60308,PER.6.3.9_1,Oxamarca,81
CAJAMARCA,CELENDIN,SOROCHUCO,60309,PER.6.3.10_1,Sorochuco,66.19999695
CAJAMARCA,CELENDIN,SUCRE,60310,PER.6.3.11_1,Sucre,53.90000153
CAJAMARCA,CELENDIN,UTCO,60311,PER.6.3.12_1,Utco,66.80000305
CAJAMARCA,CHOTA,ANGUIA,60402,PER.6.4.1_1,Anguia,78.69999695
CAJAMARCA,CHOTA,CHADIN,60403,PER.6.4.2_1,Chadin,66.69999695
CAJAMARCA,CHOTA,CHALAMARCA,60419,PER.6.4.3_1,Chalamarca,60
CAJAMARCA,CHOTA,CHIGUIRIP,60404,PER.6.4.4_1,Chiguirip,69.09999847
CAJAMARCA,CHOTA,CHIMBAN,60405,PER.6.4.5_1,Chimban,57.29999924
CAJAMARCA,CHOTA,CHOROPAMPA,60406,PER.6.4.6_1,Choropampa,57.29999924
CAJAMARCA,CHOTA,CHOTA,60401,PER.6.4.7_1,Chota,48.09999847
CAJAMARCA,CHOTA,COCHABAMBA,60407,PER.6.4.8_1,Cochabamba,64
CAJAMARCA,CHOTA,CONCHAN,60408,PER.6.4.9_1,Conchan,70.19999695
CAJAMARCA,CHOTA,HUAMBOS,60409,PER.6.4.10_1,Huambos,69.5
CAJAMARCA,CHOTA,LAJAS,60410,PER.6.4.11_1,Lajas,71.09999847
CAJAMARCA,CHOTA,LLAMA,60411,PER.6.4.12_1,Llama,46.90000153
CAJAMARCA,CHOTA,MIRACOSTA,60412,PER.6.4.13_1,Miracosta,73.59999847
CAJAMARCA,CHOTA,PACCHA,60413,PER.6.4.14_1,Paccha,56.20000076
CAJAMARCA,CHOTA,PION,60414,PER.6.4.15_1,Pion,39.5
CAJAMARCA,CHOTA,QUEROCOTO,60415,PER.6.4.16_1,Querocoto,55.09999847
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,60416,PER.6.4.17_1,San Juan de Licupis,64.30000305
CAJAMARCA,CHOTA,TACABAMBA,60417,PER.6.4.18_1,Tacabamba,61.70000076
CAJAMARCA,CHOTA,TOCMOCHE,60418,PER.6.4.19_1,Tocmoche,65.40000153
CAJAMARCA,CONTUMAZA,CHILETE,60502,PER.6.5.1_1,Chilete,26.70000076
CAJAMARCA,CONTUMAZA,CONTUMAZA,60501,PER.6.5.2_1,Contumaza,48.90000153
CAJAMARCA,CONTUMAZA,CUPISNIQUE,60503,PER.6.5.3_1,Cupisnique,63.70000076
CAJAMARCA,CONTUMAZA,GUZMANGO,60504,PER.6.5.4_1,Guzmango,67.30000305
CAJAMARCA,CONTUMAZA,SAN BENITO,60505,PER.6.5.5_1,San Benito,53.09999847
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,60506,PER.6.5.6_1,Santa Cruz de Toled,68
CAJAMARCA,CONTUMAZA,TANTARICA,60507,PER.6.5.7_1,Tantarica,51.40000153
CAJAMARCA,CONTUMAZA,YONAN,60508,PER.6.5.8_1,Yonan,26.39999962
CAJAMARCA,CUTERVO,CALLAYUC,60602,PER.6.6.1_1,Callayuc,75.59999847
CAJAMARCA,CUTERVO,CHOROS,60603,PER.6.6.2_1,Choros,59.79999924
CAJAMARCA,CUTERVO,CUJILLO,60604,PER.6.6.3_1,Cujillo,76.59999847
CAJAMARCA,CUTERVO,CUTERVO,60601,PER.6.6.4_1,Cutervo,46.59999847
CAJAMARCA,CUTERVO,LA RAMADA,60605,PER.6.6.5_1,La Ramada,73.30000305
CAJAMARCA,CUTERVO,PIMPINGOS,60606,PER.6.6.6_1,Pimpingos,60.40000153
CAJAMARCA,CUTERVO,QUEROCOTILLO,60607,PER.6.6.7_1,Querocotillo,69.19999695
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,PER.6.6.8_1,San Andres de Cutervo,56.40000153
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,60609,PER.6.6.9_1,San Juan de Cutervo,64.69999695
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,60610,PER.6.6.10_1,San Luis de Lucma,55.09999847
CAJAMARCA,CUTERVO,SANTA CRUZ,60611,PER.6.6.11_1,Santa Cruz,68.59999847
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,PER.6.6.12_1,Santo Domingo de la Capilla,66.80000305
CAJAMARCA,CUTERVO,SANTO TOMAS,60613,PER.6.6.13_1,Santo Tomas,70.09999847
CAJAMARCA,CUTERVO,SOCOTA,60614,PER.6.6.14_1,Socota,54.90000153
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,60615,PER.6.6.15_1,Toribio Casanova,38
CAJAMARCA,HUALGAYOC,BAMBAMARCA,60701,PER.6.7.1_1,Bambamarca,51.90000153
CAJAMARCA,HUALGAYOC,CHUGUR,60702,PER.6.7.2_1,Chugur,60
CAJAMARCA,HUALGAYOC,HUALGAYOC,60703,PER.6.7.3_1,Hualgayoc,50.20000076
CAJAMARCA,JAEN,BELLAVISTA,60802,PER.6.8.1_1,Bellavista,53.20000076
CAJAMARCA,JAEN,CHONTALI,60803,PER.6.8.2_1,Chontali,60.5
CAJAMARCA,JAEN,COLASAY,60804,PER.6.8.3_1,Colasay,54.70000076
CAJAMARCA,JAEN,HUABAL,60805,PER.6.8.4_1,Huabal,68.69999695
CAJAMARCA,JAEN,JAEN,60801,PER.6.8.5_1,Jaen,21.70000076
CAJAMARCA,JAEN,LAS PIRIAS,60806,PER.6.8.6_1,Las Pirias,42.40000153
CAJAMARCA,JAEN,POMAHUACA,60807,PER.6.8.7_1,Pomahuaca,54.79999924
CAJAMARCA,JAEN,PUCARA,60808,PER.6.8.8_1,Pucara,43.5
CAJAMARCA,JAEN,SALLIQUE,60809,PER.6.8.9_1,Sallique,76.80000305
CAJAMARCA,JAEN,SAN FELIPE,60810,PER.6.8.10_1,San Felipe,67.30000305
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,60811,PER.6.8.11_1,San Jose del Alto,48.59999847
CAJAMARCA,JAEN,SANTA ROSA,60812,PER.6.8.12_1,Santa Rosa,57.40000153
CAJAMARCA,SAN IGNACIO,CHIRINOS,60902,PER.6.9.1_1,Chirinos,37.29999924
CAJAMARCA,SAN IGNACIO,HUARANGO,60903,PER.6.9.2_1,Huarango,57.20000076
CAJAMARCA,SAN IGNACIO,LA COIPA,60904,PER.6.9.3_1,La Coipa,57.20000076
CAJAMARCA,SAN IGNACIO,NAMBALLE,60905,PER.6.9.4_1,Namballe,68.80000305
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,60901,PER.6.9.5_1,San Ignacio,42.29999924
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,60906,PER.6.9.6_1,San Jose de Lourdes,48.29999924
CAJAMARCA,SAN IGNACIO,TABACONAS,60907,PER.6.9.7_1,Tabaconas,66.40000153
CAJAMARCA,SAN MARCOS,CHANCAY,61002,PER.6.10.1_1,Chancay,64.30000305
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,61003,PER.6.10.2_1,Eduardo Villanueva,52.29999924
CAJAMARCA,SAN MARCOS,GREGORIO PITA,61004,PER.6.10.3_1,Gregorio Pita,60.90000153
CAJAMARCA,SAN MARCOS,ICHOCAN,61005,PER.6.10.4_1,Ichocan,49.20000076
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,61006,PER.6.10.5_1,Jose Manuel Quiroz,68.59999847
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,61007,PER.6.10.6_1,Jose Sabogal,77
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,61001,PER.6.10.7_1,Pedro Galvez,42.09999847
CAJAMARCA,SAN MIGUEL,BOLIVAR,61102,PER.6.11.1_1,Bolivar,39.5
CAJAMARCA,SAN MIGUEL,CALQUIS,61103,PER.6.11.2_1,Calquis,66.19999695
CAJAMARCA,SAN MIGUEL,CATILLUC,61104,PER.6.11.3_1,Catilluc,60.09999847
CAJAMARCA,SAN MIGUEL,EL PRADO,61105,PER.6.11.4_1,El Prado,65.69999695
CAJAMARCA,SAN MIGUEL,LA FLORIDA,61106,PER.6.11.5_1,La Florida,47.90000153
CAJAMARCA,SAN MIGUEL,LLAPA,61107,PER.6.11.6_1,Llapa,45
CAJAMARCA,SAN MIGUEL,NANCHOC,61108,PER.6.11.7_1,Nanchoc,44.70000076
CAJAMARCA,SAN MIGUEL,NIEPOS,61109,PER.6.11.8_1,Niepos,55.90000153
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,61110,PER.6.11.9_1,San Gregorio,59.5
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,61101,PER.6.11.10_1,San Miguel,44.09999847
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,61111,PER.6.11.11_1,San Silvestre de Cochan,70.09999847
CAJAMARCA,SAN MIGUEL,TONGOD,61112,PER.6.11.12_1,Tongod,52.29999924
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,61113,PER.6.11.13_1,Union Agua Blanca,59.29999924
CAJAMARCA,SAN PABLO,SAN BERNARDINO,61202,PER.6.12.1_1,San Bernardino,72
CAJAMARCA,SAN PABLO,SAN LUIS,61203,PER.6.12.2_1,San Luis,64.59999847
CAJAMARCA,SAN PABLO,SAN PABLO,61201,PER.6.12.3_1,San Pablo,65.40000153
CAJAMARCA,SAN PABLO,TUMBADEN,61204,PER.6.12.4_1,Tumbaden,68.90000153
CAJAMARCA,SANTA CRUZ,ANDABAMBA,61302,PER.6.13.1_1,Andabamba,61.20000076
CAJAMARCA,SANTA CRUZ,CATACHE,61303,PER.6.13.2_1,Catache,59.40000153
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,61304,PER.6.13.3_1,Chancayba,64.30000305
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,61305,PER.6.13.4_1,La Esperanza,54.70000076
CAJAMARCA,SANTA CRUZ,NINABAMBA,61306,PER.6.13.5_1,Ninabamba,56.20000076
CAJAMARCA,SANTA CRUZ,PULAN,61307,PER.6.13.6_1,Pulan,57.09999847
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,61301,PER.6.13.7_1,Santa Cruz,35.09999847
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,61308,PER.6.13.8_1,Saucepampa,54.70000076
CAJAMARCA,SANTA CRUZ,SEXI,61309,PER.6.13.9_1,Sexi,48.70000076
CAJAMARCA,SANTA CRUZ,UTICYACU,61310,PER.6.13.10_1,Uticyacu,70
CAJAMARCA,SANTA CRUZ,YAUYUCAN,61311,PER.6.13.11_1,Yauyucan,62.5
CALLAO,CALLAO,CALLAO,70101,PER.7.1.1_1,Callao,14.19999981
CALLAO,CALLAO,VENTANILLA,70106,PER.7.1.2_1,Ventanilla,26.10000038
CUSCO,ACOMAYO,ACOMAYO,80201,PER.8.1.1_1,Acomayo,42.09999847
CUSCO,ACOMAYO,ACOPIA,80202,PER.8.1.2_1,Acopia,35.40000153
CUSCO,ACOMAYO,ACOS,80203,PER.8.1.3_1,Acos,36.09999847
CUSCO,ACOMAYO,MOSOC LLACTA,80204,PER.8.1.4_1,Mosoc Llacta,35.40000153
CUSCO,ACOMAYO,POMACANCHI,80205,PER.8.1.5_1,Pomacanchi,45.20000076
CUSCO,ACOMAYO,RONDOCAN,80206,PER.8.1.6_1,Rondocan,27.89999962
CUSCO,ACOMAYO,SANGARARA,80207,PER.8.1.7_1,Sangarara,40.79999924
CUSCO,ANTA,ANCAHUASI,80302,PER.8.2.1_1,Ancahuasi,36.09999847
CUSCO,ANTA,ANTA,80301,PER.8.2.2_1,Anta,25.60000038
CUSCO,ANTA,CACHIMAYO,80303,PER.8.2.3_1,Cachimayo,10.89999962
CUSCO,ANTA,CHINCHAYPUJIO,80304,PER.8.2.4_1,Chinchaypujio,47.09999847
CUSCO,ANTA,HUAROCONDO,80305,PER.8.2.5_1,Huarocondo,29.60000038
CUSCO,ANTA,LIMATAMBO,80306,PER.8.2.6_1,Limatambo,36.20000076
CUSCO,ANTA,MOLLEPATA,80307,PER.8.2.7_1,Mollepata,28.10000038
CUSCO,ANTA,PUCYURA,80308,PER.8.2.8_1,Pucyura,24.29999924
CUSCO,ANTA,ZURITE,80309,PER.8.2.9_1,Zurite,24.29999924
CUSCO,CALCA,CALCA,80401,PER.8.3.1_1,Calca,24.20000076
CUSCO,CALCA,COYA,80402,PER.8.3.2_1,Coya,29.89999962
CUSCO,CALCA,LAMAY,80403,PER.8.3.3_1,Lamay,39.90000153
CUSCO,CALCA,LARES,80404,PER.8.3.4_1,Lares,51
CUSCO,CALCA,PISAC,80405,PER.8.3.5_1,Pisac,36.29999924
CUSCO,CALCA,SAN SALVADOR,80406,PER.8.3.6_1,San Salvador,39.90000153
CUSCO,CALCA,TARAY,80407,PER.8.3.7_1,Taray,41.5
CUSCO,CALCA,YANATILE,80408,PER.8.3.8_1,Yanatile,34.59999847
CUSCO,CANAS,CHECCA,80502,PER.8.4.1_1,Checca,55.90000153
CUSCO,CANAS,KUNTURKANKI,80503,PER.8.4.2_1,Kunturkanki,45.79999924
CUSCO,CANAS,LANGUI,80504,PER.8.4.4_1,Langui,40.90000153
CUSCO,CANAS,LAYO,80505,PER.8.4.5_1,Layo,53.09999847
CUSCO,CANAS,PAMPAMARCA,80506,PER.8.4.6_1,Pampamarca,36.40000153
CUSCO,CANAS,QUEHUE,80507,PER.8.4.7_1,Quehue,55.09999847
CUSCO,CANAS,TUPAC AMARU,80508,PER.8.4.8_1,Tupac Amaru,46
CUSCO,CANAS,YANAOCA,80501,PER.8.4.9_1,Yanaoca,50.09999847
CUSCO,CANCHIS,CHECACUPE,80602,PER.8.5.1_1,Checacupe,40.29999924
CUSCO,CANCHIS,COMBAPATA,80603,PER.8.5.2_1,Combapata,33.40000153
CUSCO,CANCHIS,MARANGANI,80604,PER.8.5.3_1,Marangani,39.29999924
CUSCO,CANCHIS,PITUMARCA,80605,PER.8.5.4_1,Pitumarca,45.5
CUSCO,CANCHIS,SAN PABLO,80606,PER.8.5.5_1,San Pablo,34.5
CUSCO,CANCHIS,SAN PEDRO,80607,PER.8.5.6_1,San Pedro,18
CUSCO,CANCHIS,SICUANI,80601,PER.8.5.7_1,Sicuani,23.5
CUSCO,CANCHIS,TINTA,80608,PER.8.5.8_1,Tinta,31.79999924
CUSCO,CHUMBIVILCAS,CAPACMARCA,80702,PER.8.6.1_1,Capacmarca,45.20000076
CUSCO,CHUMBIVILCAS,CHAMACA,80703,PER.8.6.2_1,Chamaca,49
CUSCO,CHUMBIVILCAS,COLQUEMARCA,80704,PER.8.6.3_1,Colquemarca,49.20000076
CUSCO,CHUMBIVILCAS,LIVITACA,80705,PER.8.6.4_1,Livitaca,57
CUSCO,CHUMBIVILCAS,LLUSCO,80706,PER.8.6.5_1,Llusco,50
CUSCO,CHUMBIVILCAS,QUIÑOTA,80707,PER.8.6.6_1,Quiñota,54.5
CUSCO,CHUMBIVILCAS,SANTO TOMAS,80701,PER.8.6.7_1,Santo Tomas,44.5
CUSCO,CHUMBIVILCAS,VELILLE,80708,PER.8.6.8_1,Velille,38.70000076
CUSCO,CUSCO,CCORCA,80102,PER.8.7.1_1,Ccorca,39.40000153
CUSCO,CUSCO,CUSCO,80101,PER.8.7.2_1,Cusco,8.199999809
CUSCO,CUSCO,POROY,80103,PER.8.7.3_1,Poroy,21.70000076
CUSCO,CUSCO,SAN JERONIMO,80104,PER.8.7.4_1,San Jeronimo,12
CUSCO,CUSCO,SAN SEBASTIAN,80105,PER.8.7.5_1,San Sebastian,7.699999809
CUSCO,CUSCO,SANTIAGO,80106,PER.8.7.6_1,Santiago,8.300000191
CUSCO,CUSCO,SAYLLA,80107,PER.8.7.7_1,Saylla,25.39999962
CUSCO,ESPINAR,ALTO PICHIGUA,80808,PER.8.8.1_1,Alto Pichigua,34.29999924
CUSCO,ESPINAR,CONDOROMA,80802,PER.8.8.2_1,Condoroma,24
CUSCO,ESPINAR,COPORAQUE,80803,PER.8.8.3_1,Coporaque,41.59999847
CUSCO,ESPINAR,ESPINAR,80801,PER.8.8.4_1,Espinar,25.89999962
CUSCO,ESPINAR,OCORURO,80804,PER.8.8.5_1,Ocoruro,34.29999924
CUSCO,ESPINAR,PALLPATA,80805,PER.8.8.6_1,Pallpata,29.89999962
CUSCO,ESPINAR,PICHIGUA,80806,PER.8.8.7_1,Pichigua,45
CUSCO,ESPINAR,SUYCKUTAMBO,80807,PER.8.8.8_1,Suyckutambo,42.40000153
CUSCO,LA CONVENCION,ECHARATE,80902,PER.8.9.1_1,Echarate,23.29999924
CUSCO,LA CONVENCION,HUAYOPATA,80903,PER.8.9.2_1,Huayopata,23.89999962
CUSCO,LA CONVENCION,MARANURA,80904,PER.8.9.3_1,Maranura,14.80000019
CUSCO,LA CONVENCION,OCOBAMBA,80905,PER.8.9.4_1,Ocobamba,36.09999847
CUSCO,LA CONVENCION,PICHARI,80910,PER.8.9.5_1,Pichari,30.60000038
CUSCO,LA CONVENCION,QUELLOUNO,80906,PER.8.9.6_1,Quellouno,21.79999924
CUSCO,LA CONVENCION,KIMBIRI,80907,PER.8.9.7_1,Quimbiri,25
CUSCO,LA CONVENCION,SANTA ANA,80901,PER.9.3.11_1,Santa Ana,8.300000191
CUSCO,LA CONVENCION,SANTA TERESA,80908,PER.8.9.9_1,Santa Teresa,21.79999924
CUSCO,LA CONVENCION,VILCABAMBA,80909,PER.8.9.10_1,Vilcabamba,38.20000076
CUSCO,PARURO,ACCHA,81002,PER.8.10.1_1,Accha,45.5
CUSCO,PARURO,CCAPI,81003,PER.8.10.2_1,Ccapi,39.20000076
CUSCO,PARURO,COLCHA,81004,PER.8.10.3_1,Colcha,30.29999924
CUSCO,PARURO,HUANOQUITE,81005,PER.8.10.4_1,Huanoquite,40.20000076
CUSCO,PARURO,OMACHA,81006,PER.8.10.5_1,Omacha,61.5
CUSCO,PARURO,PACCARITAMBO,81007,PER.8.10.6_1,Paccaritambo,39.20000076
CUSCO,PARURO,PARURO,81001,PER.8.10.7_1,Paruro,30.29999924
CUSCO,PARURO,PILLPINTO,81008,PER.8.10.8_1,Pillpinto,21.29999924
CUSCO,PARURO,YAURISQUE,81009,PER.8.10.9_1,Yaurisque,30.29999924
CUSCO,PAUCARTAMBO,CAICAY,81102,PER.8.11.1_1,Caicay,49.59999847
CUSCO,PAUCARTAMBO,CHALLABAMBA,81103,PER.8.11.2_1,Challabamba,51.59999847
CUSCO,PAUCARTAMBO,COLQUEPATA,81104,PER.8.11.3_1,Colquepata,51.29999924
CUSCO,PAUCARTAMBO,HUANCARANI,81105,PER.8.11.4_1,Huancarani,45.70000076
CUSCO,PAUCARTAMBO,KOSÑIPATA,81106,PER.8.11.5_1,Kosñipata,31
CUSCO,PAUCARTAMBO,PAUCARTAMBO,81101,PER.8.11.6_1,Paucartambo,46.20000076
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,81202,PER.8.12.1_1,Andahuaylillas,29.89999962
CUSCO,QUISPICANCHI,CAMANTI,81203,PER.8.12.2_1,Camanti,15.10000038
CUSCO,QUISPICANCHI,CCARHUAYO,81204,PER.8.12.3_1,Ccarhuayo,51.70000076
CUSCO,QUISPICANCHI,CCATCA,81205,PER.8.12.4_1,Ccatca,61.40000153
CUSCO,QUISPICANCHI,CUSIPATA,81206,PER.8.12.5_1,Cusipata,38.29999924
CUSCO,QUISPICANCHI,HUARO,81207,PER.8.12.6_1,Huaro,33.20000076
CUSCO,QUISPICANCHI,LUCRE,81208,PER.8.12.7_1,Lucre,19.10000038
CUSCO,QUISPICANCHI,MARCAPATA,81209,PER.8.12.8_1,Marcapata,57.59999847
CUSCO,QUISPICANCHI,OCONGATE,81210,PER.8.12.9_1,Ocongate,53.5
CUSCO,QUISPICANCHI,OROPESA,81211,PER.8.12.10_1,Oropesa,19.10000038
CUSCO,QUISPICANCHI,QUIQUIJANA,81212,PER.8.12.11_1,Quiquijana,47.79999924
CUSCO,QUISPICANCHI,URCOS,81201,PER.8.12.12_1,Urcos,27.79999924
CUSCO,URUBAMBA,CHINCHERO,81302,PER.8.13.1_1,Chinchero,24.29999924
CUSCO,URUBAMBA,HUAYLLABAMBA,81303,PER.8.13.2_1,Huayllabamba,24.29999924
CUSCO,URUBAMBA,MACHUPICCHU,81304,PER.8.13.3_1,Machupicchu,23.5
CUSCO,URUBAMBA,MARAS,81305,PER.8.13.4_1,Maras,33.79999924
CUSCO,URUBAMBA,OLLANTAYTAMBO,81306,PER.8.13.5_1,Ollantaytambo,30.29999924
CUSCO,URUBAMBA,URUBAMBA,81301,PER.8.13.6_1,Urubamba,21.10000038
CUSCO,URUBAMBA,YUCAY,81307,PER.8.13.7_1,Yucay,14
HUANCAVELICA,ACOBAMBA,ANTA,90203,PER.9.1.3_1,Anta,52.59999847
HUANCAVELICA,ACOBAMBA,ACOBAMBA,90201,PER.2.19.1_1,Acobamba,23.79999924
HUANCAVELICA,ACOBAMBA,ANDABAMBA,90202,PER.9.1.2_1,Andabamba,49.40000153
HUANCAVELICA,ACOBAMBA,CAJA,90204,PER.9.1.4_1,Caja,28
HUANCAVELICA,ACOBAMBA,MARCAS,90205,PER.9.1.5_1,Marcas,28
HUANCAVELICA,ACOBAMBA,PAUCARA,90206,PER.9.1.6_1,Paucara,51.40000153
HUANCAVELICA,ACOBAMBA,POMACOCHA,90207,PER.9.1.7_1,Pomacocha,41.20000076
HUANCAVELICA,ACOBAMBA,ROSARIO,90208,PER.9.1.8_1,Rosario,44.59999847
HUANCAVELICA,ANGARAES,ANCHONGA,90302,PER.9.2.1_1,Anchonga,63.79999924
HUANCAVELICA,ANGARAES,CALLANMARCA,90303,PER.9.2.2_1,Callanmarca,48.59999847
HUANCAVELICA,ANGARAES,CCOCHACCASA,90304,PER.9.2.3_1,Ccochaccasa,44.40000153
HUANCAVELICA,ANGARAES,CHINCHO,90305,PER.9.2.4_1,Chincho,28.39999962
HUANCAVELICA,ANGARAES,CONGALLA,90306,PER.9.2.5_1,Congalla,56.90000153
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,90307,PER.9.2.6_1,Huanca-Huanca,66
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,90308,PER.9.2.7_1,Huayllay Grande,47.70000076
HUANCAVELICA,ANGARAES,JULCAMARCA,90309,PER.9.2.8_1,Julcamarca,28.39999962
HUANCAVELICA,ANGARAES,LIRCAY,90301,PER.9.2.9_1,Lircay,44.09999847
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,90310,PER.9.2.10_1,San Antonio de Antaparco,40.59999847
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,90311,PER.9.2.11_1,Santo Tomas de Pata,40.59999847
HUANCAVELICA,ANGARAES,SECCLLA,90312,PER.9.2.12_1,Secclla,44.40000153
HUANCAVELICA,CASTROVIRREYNA,ARMA,90402,PER.9.3.1_1,Arma,24.39999962
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,90403,PER.9.3.2_1,Aurahua,37.79999924
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,90404,PER.9.3.3_1,Capillas,31.20000076
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,90401,PER.9.3.4_1,Castrovirreyna,29.70000076
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,90405,PER.9.3.5_1,Chupamarca,49.70000076
HUANCAVELICA,CASTROVIRREYNA,COCAS,90406,PER.9.3.6_1,Cocas,35.09999847
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,90407,PER.9.3.7_1,Huachos,36
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,90408,PER.9.3.8_1,Huamatambo,52.40000153
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,90409,PER.9.3.9_1,Mollepampa,51.20000076
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,90410,PER.9.3.10_1,San Juan,24.39999962
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,90411,PER.8.9.8_1,Santa Ana,40.40000153
HUANCAVELICA,CASTROVIRREYNA,TANTARA,90412,PER.9.3.12_1,Tantara,39.20000076
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,90413,PER.9.3.13_1,Ticrapo,14.5
HUANCAVELICA,CHURCAMPA,COSME,90511,,,54.40000153
HUANCAVELICA,CHURCAMPA,ANCO,90502,PER.9.4.1_1,Anco,36
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,90503,PER.9.4.2_1,Chinchihuasi,39.59999847
HUANCAVELICA,CHURCAMPA,CHURCAMPA,90501,PER.9.4.3_1,Churcampa,38.20000076
HUANCAVELICA,CHURCAMPA,EL CARMEN,90504,PER.9.4.4_1,El Carmen,42.5
HUANCAVELICA,CHURCAMPA,LA MERCED,90505,PER.9.4.5_1,La Merced,25.60000038
HUANCAVELICA,CHURCAMPA,LOCROJA,90506,PER.9.4.6_1,Locroja,57.40000153
HUANCAVELICA,CHURCAMPA,PACHAMARCA,90510,PER.9.7.10_1,Pachamarca,35.5
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,90507,PER.9.4.7_1,Paucarbamba,36.59999847
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,90508,PER.9.4.8_1,San Miguel de Mayocc,17.60000038
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,90509,PER.9.4.9_1,San Pedro de Coris,35.59999847
HUANCAVELICA,HUANCAVELICA,ASCENSION,90118,,,16.79999924
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,90102,PER.9.5.1_1,Acobambilla,38.09999847
HUANCAVELICA,HUANCAVELICA,ACORIA,90103,PER.9.5.2_1,Acoria,48.29999924
HUANCAVELICA,HUANCAVELICA,CONAYCA,90104,PER.9.5.3_1,Conayca,35.20000076
HUANCAVELICA,HUANCAVELICA,CUENCA,90105,PER.9.5.4_1,Cuenca,51.29999924
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,90106,PER.9.5.5_1,Huachocolpa,40.09999847
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,90101,PER.9.5.6_1,Huancavelica,17.10000038
HUANCAVELICA,HUANCAVELICA,HUANDO,90119,PER.9.7.8_1,Huando,33.09999847
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,90107,PER.9.5.7_1,Huayllahuara,25.79999924
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,90108,PER.9.5.8_1,Izcuchaca,20.39999962
HUANCAVELICA,HUANCAVELICA,LARIA,90109,PER.9.5.9_1,Laria,35.09999847
